epoch,mode,lr,batch_size,k,kf,model,dataset,train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
109,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.035103969275951385,2.513486623764038,0.9959041262135923,0.9781718963165075,0.0,0.9781718963165075,0.008110149763524532,0.9781718963165075,0.008110149763524532,0.0,0.0,0.0,0
110,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.03444734960794449,2.497518539428711,0.9960558252427184,0.9781718963165075,0.0,0.9781718963165075,0.007906457409262657,0.9781718963165075,0.007906457409262657,0.0,0.0,0.0,0
111,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.03380099684000015,2.4819698333740234,0.9962075242718447,0.9781718963165075,0.0,0.9781718963165075,0.00770402979105711,0.9781718963165075,0.00770402979105711,0.0,0.0,0.0,0
112,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.033172041177749634,2.4666783809661865,0.9963592233009708,0.9786266484765803,0.0,0.9786266484765803,0.007517296355217695,0.9786266484765803,0.007517296355217695,0.0,0.0,0.0,0
113,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.032553672790527344,2.4517529010772705,0.9965109223300971,0.9786266484765803,0.0,0.9786266484765803,0.0073228091932833195,0.9786266484765803,0.0073228091932833195,0.0,0.0,0.0,0
114,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.031951338052749634,2.437147378921509,0.9965109223300971,0.9786266484765803,0.0,0.9786266484765803,0.007145529147237539,0.9786266484765803,0.007145529147237539,0.0,0.0,0.0,0
115,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.031359054148197174,2.42276930809021,0.9968143203883495,0.9786266484765803,0.0,0.9786266484765803,0.006965160369873047,0.9786266484765803,0.006965160369873047,0.0,0.0,0.0,0
116,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.030780449509620667,2.4085302352905273,0.9969660194174758,0.9786266484765803,0.0,0.9786266484765803,0.006795717403292656,0.9786266484765803,0.006795717403292656,0.0,0.0,0.0,0
117,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.030221953988075256,2.39475417137146,0.9971177184466019,0.9786266484765803,0.0,0.9786266484765803,0.0066244290210306644,0.9786266484765803,0.0066244290210306644,0.0,0.0,0.0,0
118,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.02966727316379547,2.3810641765594482,0.9971177184466019,0.9786266484765803,0.0,0.9786266484765803,0.006466824095696211,0.9786266484765803,0.006466824095696211,0.0,0.0,0.0,0
119,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.029131047427654266,2.367788076400757,0.9971177184466019,0.9786266484765803,0.0,0.9786266484765803,0.006308472715318203,0.9786266484765803,0.006308472715318203,0.0,0.0,0.0,0
120,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.028600789606571198,2.354592800140381,0.9971177184466019,0.979081400636653,0.0,0.979081400636653,0.006154267583042383,0.979081400636653,0.006154267583042383,0.0,0.0,0.0,0
121,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.028087705373764038,2.3415844440460205,0.9971177184466019,0.979081400636653,0.0,0.979081400636653,0.006009889766573906,0.979081400636653,0.006009889766573906,0.0,0.0,0.0,0
122,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.02757915109395981,2.3290817737579346,0.9972694174757282,0.979081400636653,0.0,0.979081400636653,0.0058668386191129684,0.979081400636653,0.0058668386191129684,0.0,0.0,0.0,0
123,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.02708568423986435,2.316537380218506,0.9974211165048543,0.979081400636653,0.0,0.979081400636653,0.005730628967285156,0.979081400636653,0.005730628967285156,0.0,0.0,0.0,0
124,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.02660343050956726,2.3044121265411377,0.9974211165048543,0.9795361527967258,0.0,0.9795361527967258,0.005596119444817305,0.9795361527967258,0.005596119444817305,0.0,0.0,0.0,0
125,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.026124440133571625,2.2923715114593506,0.9974211165048543,0.9795361527967258,0.0,0.9795361527967258,0.005469197873026133,0.9795361527967258,0.005469197873026133,0.0,0.0,0.0,0
126,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.02566184103488922,2.2808239459991455,0.9974211165048543,0.9795361527967258,0.0,0.9795361527967258,0.005346256773918867,0.9795361527967258,0.005346256773918867,0.0,0.0,0.0,0
127,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.02520943433046341,2.2695443630218506,0.9974211165048543,0.9795361527967258,0.0,0.9795361527967258,0.005225886590778828,0.9795361527967258,0.005225886590778828,0.0,0.0,0.0,0
128,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.024761274456977844,2.2583208084106445,0.9974211165048543,0.9799909049567985,0.0,0.9799909049567985,0.005111445672810078,0.9799909049567985,0.005111445672810078,0.0,0.0,0.0,0
129,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.02432473748922348,2.247241258621216,0.9974211165048543,0.9799909049567985,0.0,0.9799909049567985,0.004995511844754219,0.9799909049567985,0.004995511844754219,0.0,0.0,0.0,0
130,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.023890547454357147,2.2364706993103027,0.9975728155339806,0.9799909049567985,0.0,0.9799909049567985,0.004880739375948906,0.9799909049567985,0.004880739375948906,0.0,0.0,0.0,0
131,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.023462779819965363,2.225947618484497,0.9975728155339806,0.9799909049567985,0.0,0.9799909049567985,0.004770901054143906,0.9799909049567985,0.004770901054143906,0.0,0.0,0.0,0
132,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.023046143352985382,2.2158143520355225,0.9977245145631068,0.9799909049567985,0.0,0.9799909049567985,0.004664255306124687,0.9799909049567985,0.004664255306124687,0.0,0.0,0.0,0
133,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.022640831768512726,2.205564498901367,0.997876213592233,0.9799909049567985,0.0,0.9799909049567985,0.004560304805636406,0.9799909049567985,0.004560304805636406,0.0,0.0,0.0,0
134,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.02224157750606537,2.1956264972686768,0.997876213592233,0.9799909049567985,0.0,0.9799909049567985,0.0044557321816682816,0.9799909049567985,0.0044557321816682816,0.0,0.0,0.0,0
135,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.02185143530368805,2.1857306957244873,0.997876213592233,0.9799909049567985,0.0,0.9799909049567985,0.004355928394943476,0.9799909049567985,0.004355928394943476,0.0,0.0,0.0,0
136,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.021468348801136017,2.1759285926818848,0.997876213592233,0.9799909049567985,0.0,0.9799909049567985,0.0042573679238557816,0.9799909049567985,0.0042573679238557816,0.0,0.0,0.0,0
137,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.021093301475048065,2.1664609909057617,0.997876213592233,0.9799909049567985,0.0,0.9799909049567985,0.004164073616266251,0.9799909049567985,0.004164073616266251,0.0,0.0,0.0,0
138,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.020724110305309296,2.157228469848633,0.9980279126213593,0.9799909049567985,0.0,0.9799909049567985,0.004068747628480196,0.9799909049567985,0.004068747628480196,0.0,0.0,0.0,0
139,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.02036070078611374,2.147946834564209,0.9980279126213593,0.9799909049567985,0.0,0.9799909049567985,0.0039791022427380085,0.9799909049567985,0.0039791022427380085,0.0,0.0,0.0,0
140,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.020006507635116577,2.139279842376709,0.9980279126213593,0.9799909049567985,0.0,0.9799909049567985,0.003889498533681035,0.9799909049567985,0.003889498533681035,0.0,0.0,0.0,0
141,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.019659198820590973,2.130136489868164,0.9981796116504854,0.9799909049567985,0.0,0.9799909049567985,0.0038025067187845707,0.9799909049567985,0.0038025067187845707,0.0,0.0,0.0,0
142,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.019317686557769775,2.1212849617004395,0.9981796116504854,0.9799909049567985,0.0,0.9799909049567985,0.003716800594702363,0.9799909049567985,0.003716800594702363,0.0,0.0,0.0,0
143,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.018982015550136566,2.112875461578369,0.9981796116504854,0.9804456571168713,0.0,0.9804456571168713,0.00363623583689332,0.9804456571168713,0.00363623583689332,0.0,0.0,0.0,0
144,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.01865621656179428,2.10444712638855,0.9983313106796117,0.9804456571168713,0.0,0.9804456571168713,0.003557163756340742,0.9804456571168713,0.003557163756340742,0.0,0.0,0.0,0
145,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.018333278596401215,2.096125841140747,0.9983313106796117,0.9804456571168713,0.0,0.9804456571168713,0.0034787135664373636,0.9804456571168713,0.0034787135664373636,0.0,0.0,0.0,0
146,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.0180228129029274,2.0879080295562744,0.9983313106796117,0.9804456571168713,0.0,0.9804456571168713,0.0034063588827848434,0.9804456571168713,0.0034063588827848434,0.0,0.0,0.0,0
147,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.017715051770210266,2.0800154209136963,0.9984830097087378,0.9804456571168713,0.0,0.9804456571168713,0.003333796514198184,0.9804456571168713,0.003333796514198184,0.0,0.0,0.0,0
148,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.017421774566173553,2.072345018386841,0.9984830097087378,0.9804456571168713,0.0,0.9804456571168713,0.0032635563984513283,0.9804456571168713,0.0032635563984513283,0.0,0.0,0.0,0
149,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.01713605970144272,2.0646767616271973,0.9984830097087378,0.9799909049567985,0.0,0.9799909049567985,0.0031908699311316013,0.9799909049567985,0.0031908699311316013,0.0,0.0,0.0,0
150,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.01685149222612381,2.056959390640259,0.9984830097087378,0.9809004092769441,0.0,0.9809004092769441,0.003121832152828574,0.9809004092769441,0.003121832152828574,0.0,0.0,0.0,0
151,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.016572996973991394,2.049708127975464,0.9984830097087378,0.9809004092769441,0.0,0.9809004092769441,0.003054204164072871,0.9809004092769441,0.003054204164072871,0.0,0.0,0.0,0
152,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.0163038969039917,2.0425379276275635,0.9984830097087378,0.9809004092769441,0.0,0.9809004092769441,0.0029917177744209766,0.9809004092769441,0.0029917177744209766,0.0,0.0,0.0,0
153,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.01603282243013382,2.0352461338043213,0.9984830097087378,0.9809004092769441,0.0,0.9809004092769441,0.0029270753730088472,0.9809004092769441,0.0029270753730088472,0.0,0.0,0.0,0
154,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.015771597623825073,2.027940273284912,0.9984830097087378,0.9809004092769441,0.0,0.9809004092769441,0.0028615619521588087,0.9809004092769441,0.0028615619521588087,0.0,0.0,0.0,0
155,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.015514783561229706,2.0211987495422363,0.9984830097087378,0.9809004092769441,0.0,0.9809004092769441,0.002801853697746992,0.9809004092769441,0.002801853697746992,0.0,0.0,0.0,0
156,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.015254445374011993,2.0137441158294678,0.9986347087378641,0.9809004092769441,0.0,0.9809004092769441,0.00273961597122252,0.9809004092769441,0.00273961597122252,0.0,0.0,0.0,0
157,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.015005387365818024,2.0070323944091797,0.9986347087378641,0.9813551614370168,0.0,0.9813551614370168,0.002682768739759922,0.9813551614370168,0.002682768739759922,0.0,0.0,0.0,0
158,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.014760389924049377,2.0004770755767822,0.9986347087378641,0.9813551614370168,0.0,0.9813551614370168,0.0026233091484755278,0.9813551614370168,0.0026233091484755278,0.0,0.0,0.0,0
159,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.01451391726732254,1.993679165840149,0.9986347087378641,0.9809004092769441,0.0,0.9809004092769441,0.002565218135714531,0.9809004092769441,0.002565218135714531,0.0,0.0,0.0,0
160,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.014278285205364227,1.9872702360153198,0.9987864077669902,0.9809004092769441,0.0,0.9809004092769441,0.0025130975991487503,0.9809004092769441,0.0025130975991487503,0.0,0.0,0.0,0
161,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.01404416561126709,1.9809842109680176,0.9987864077669902,0.9809004092769441,0.0,0.9809004092769441,0.002459360286593437,0.9809004092769441,0.002459360286593437,0.0,0.0,0.0,0
162,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.013812623918056488,1.9744328260421753,0.9987864077669902,0.9809004092769441,0.0,0.9809004092769441,0.0024057470727711916,0.9809004092769441,0.0024057470727711916,0.0,0.0,0.0,0
163,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.013586193323135376,1.9681243896484375,0.9987864077669902,0.9809004092769441,0.0,0.9809004092769441,0.0023553683422505856,0.9809004092769441,0.0023553683422505856,0.0,0.0,0.0,0
164,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.013365380465984344,1.9618390798568726,0.9987864077669902,0.9809004092769441,0.0,0.9809004092769441,0.002306150272488594,0.9809004092769441,0.002306150272488594,0.0,0.0,0.0,0
165,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.013145595788955688,1.9555327892303467,0.9987864077669902,0.9809004092769441,0.0,0.9809004092769441,0.002257844666019082,0.9809004092769441,0.002257844666019082,0.0,0.0,0.0,0
166,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.012933678925037384,1.9494532346725464,0.9987864077669902,0.9813551614370168,0.0,0.9813551614370168,0.002209290163591504,0.9813551614370168,0.002209290163591504,0.0,0.0,0.0,0
167,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.012724697589874268,1.9436664581298828,0.9989381067961165,0.9818099135970896,0.0,0.9818099135970896,0.0021634309086948633,0.9818099135970896,0.0021634309086948633,0.0,0.0,0.0,0
168,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.012516580522060394,1.937901496887207,0.9989381067961165,0.9818099135970896,0.0,0.9818099135970896,0.002117820316925645,0.9818099135970896,0.002117820316925645,0.0,0.0,0.0,0
169,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.012315712869167328,1.9319617748260498,0.9990898058252428,0.9818099135970896,0.0,0.9818099135970896,0.0020735368598252535,0.9818099135970896,0.0020735368598252535,0.0,0.0,0.0,0
170,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.012117646634578705,1.92635178565979,0.9992415048543689,0.9818099135970896,0.0,0.9818099135970896,0.002029045717790723,0.9818099135970896,0.002029045717790723,0.0,0.0,0.0,0
171,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.011920064687728882,1.9207624197006226,0.9992415048543689,0.9818099135970896,0.0,0.9818099135970896,0.0019896964076906443,0.9818099135970896,0.0019896964076906443,0.0,0.0,0.0,0
172,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.011733993887901306,1.9156713485717773,0.9992415048543689,0.9818099135970896,0.0,0.9818099135970896,0.0019474443979561329,0.9818099135970896,0.0019474443979561329,0.0,0.0,0.0,0
173,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.011545822024345398,1.9102524518966675,0.9993932038834952,0.9818099135970896,0.0,0.9818099135970896,0.0019090486457571387,0.9818099135970896,0.0019090486457571387,0.0,0.0,0.0,0
174,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.01136036217212677,1.9051908254623413,0.9993932038834952,0.9818099135970896,0.0,0.9818099135970896,0.001869906554929912,0.9818099135970896,0.001869906554929912,0.0,0.0,0.0,0
175,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.011182300746440887,1.8998734951019287,0.9993932038834952,0.9818099135970896,0.0,0.9818099135970896,0.0018314693588763475,0.9818099135970896,0.0018314693588763475,0.0,0.0,0.0,0
176,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.011005409061908722,1.895187258720398,0.9993932038834952,0.9818099135970896,0.0,0.9818099135970896,0.0017946077277883887,0.9818099135970896,0.0017946077277883887,0.0,0.0,0.0,0
177,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.010831385850906372,1.8900127410888672,0.9993932038834952,0.9818099135970896,0.0,0.9818099135970896,0.0017571242060512304,0.9818099135970896,0.0017571242060512304,0.0,0.0,0.0,0
178,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.010658040642738342,1.8854289054870605,0.9993932038834952,0.9818099135970896,0.0,0.9818099135970896,0.001719848020002246,0.9818099135970896,0.001719848020002246,0.0,0.0,0.0,0
179,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.010494962334632874,1.8806962966918945,0.9993932038834952,0.9813551614370168,0.0,0.9813551614370168,0.001687588868662715,0.9813551614370168,0.001687588868662715,0.0,0.0,0.0,0
180,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.010329015552997589,1.8758697509765625,0.9993932038834952,0.9813551614370168,0.0,0.9813551614370168,0.0016530078137293458,0.9813551614370168,0.0016530078137293458,0.0,0.0,0.0,0
181,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.010165095329284668,1.8714714050292969,0.9993932038834952,0.9818099135970896,0.0,0.9818099135970896,0.001621121889911592,0.9818099135970896,0.001621121889911592,0.0,0.0,0.0,0
182,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.010003119707107544,1.8668407201766968,0.9995449029126213,0.9818099135970896,0.0,0.9818099135970896,0.0015884897438809276,0.9818099135970896,0.0015884897438809276,0.0,0.0,0.0,0
183,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.009847596287727356,1.862504243850708,0.9995449029126213,0.9818099135970896,0.0,0.9818099135970896,0.0015555256977677345,0.9818099135970896,0.0015555256977677345,0.0,0.0,0.0,0
184,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.009690292179584503,1.8581513166427612,0.9995449029126213,0.9818099135970896,0.0,0.9818099135970896,0.0015266666887328029,0.9818099135970896,0.0015266666887328029,0.0,0.0,0.0,0
185,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.009538285434246063,1.85405433177948,0.9995449029126213,0.9818099135970896,0.0,0.9818099135970896,0.001494324766099453,0.9818099135970896,0.001494324766099453,0.0,0.0,0.0,0
186,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.009388558566570282,1.8497427701950073,0.9995449029126213,0.9818099135970896,0.0,0.9818099135970896,0.001464263303205371,0.9818099135970896,0.001464263303205371,0.0,0.0,0.0,0
187,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.009235329926013947,1.8458186388015747,0.9995449029126213,0.9818099135970896,0.0,0.9818099135970896,0.0014357359614223242,0.9818099135970896,0.0014357359614223242,0.0,0.0,0.0,0
188,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.009091660380363464,1.8417398929595947,0.9995449029126213,0.9818099135970896,0.0,0.9818099135970896,0.0014059232780709863,0.9818099135970896,0.0014059232780709863,0.0,0.0,0.0,0
189,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.008945554494857788,1.838120698928833,0.9995449029126213,0.9818099135970896,0.0,0.9818099135970896,0.0013775203842669725,0.9818099135970896,0.0013775203842669725,0.0,0.0,0.0,0
190,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.00880395621061325,1.834271788597107,0.9995449029126213,0.9818099135970896,0.0,0.9818099135970896,0.0013522687368094921,0.9818099135970896,0.0013522687368094921,0.0,0.0,0.0,0
191,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.00866527110338211,1.8305062055587769,0.9996966019417476,0.9818099135970896,0.0,0.9818099135970896,0.001323119504377246,0.9818099135970896,0.001323119504377246,0.0,0.0,0.0,0
192,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.008528947830200195,1.8269121646881104,0.9998483009708737,0.9818099135970896,0.0,0.9818099135970896,0.0012994019780308008,0.9818099135970896,0.0012994019780308008,0.0,0.0,0.0,0
193,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.008391782641410828,1.8231983184814453,0.9998483009708737,0.9813551614370168,0.0,0.9813551614370168,0.001273403991945088,0.9813551614370168,0.001273403991945088,0.0,0.0,0.0,0
194,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.008262716233730316,1.820173978805542,0.9998483009708737,0.9818099135970896,0.0,0.9818099135970896,0.001249023131094873,0.9818099135970896,0.001249023131094873,0.0,0.0,0.0,0
195,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.008128955960273743,1.8163373470306396,0.9998483009708737,0.9822646657571623,0.0,0.9822646657571623,0.0012250568252056837,0.9822646657571623,0.0012250568252056837,0.0,0.0,0.0,0
196,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.0080031156539917,1.8131626844406128,0.9998483009708737,0.9822646657571623,0.0,0.9822646657571623,0.0012013394152745605,0.9822646657571623,0.0012013394152745605,0.0,0.0,0.0,0
197,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.007875882089138031,1.810328483581543,0.9998483009708737,0.9822646657571623,0.0,0.9822646657571623,0.0011757975444197655,0.9822646657571623,0.0011757975444197655,0.0,0.0,0.0,0
198,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.007749676704406738,1.806870937347412,0.9998483009708737,0.9822646657571623,0.0,0.9822646657571623,0.0011549410410225391,0.9822646657571623,0.0011549410410225391,0.0,0.0,0.0,0
199,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.007628008723258972,1.8036364316940308,0.9998483009708737,0.9822646657571623,0.0,0.9822646657571623,0.00113147241063416,0.9822646657571623,0.00113147241063416,0.0,0.0,0.0,0
