epoch,mode,lr,batch_size,k,kf,model,dataset,train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
24,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,1.0093984603881836,34.78816604614258,0.8496662621359223,0.8944974988631196,0.0,0.8944974988631196,0.937366247177124,0.8944974988631196,0.937366247177124,0.0,0.0,0.0,0
25,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.9681618213653564,33.56406021118164,0.8520934466019418,0.8999545247839927,0.0,0.8999545247839927,0.8962376713752747,0.8999545247839927,0.8962376713752747,0.0,0.0,0.0,0
26,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.9287093877792358,32.393310546875,0.8563410194174758,0.9040472942246476,0.0,0.9040472942246476,0.8572540879249573,0.9040472942246476,0.8572540879249573,0.0,0.0,0.0,0
27,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.8910751938819885,31.274991989135742,0.8601334951456311,0.9058663028649386,0.0,0.9058663028649386,0.8203904628753662,0.9058663028649386,0.8203904628753662,0.0,0.0,0.0,0
28,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.8551923036575317,30.207054138183594,0.8631674757281553,0.9095043201455207,0.0,0.9095043201455207,0.7854940891265869,0.9095043201455207,0.7854940891265869,0.0,0.0,0.0,0
29,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.821000337600708,29.188325881958008,0.867870145631068,0.914506593906321,0.0,0.914506593906321,0.752586841583252,0.914506593906321,0.752586841583252,0.0,0.0,0.0,0
30,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.7884201407432556,28.216073989868164,0.8715109223300971,0.9172351068667576,0.0,0.9172351068667576,0.721401035785675,0.9172351068667576,0.721401035785675,0.0,0.0,0.0,0
31,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.7574714422225952,27.288942337036133,0.8743932038834952,0.9195088676671214,0.0,0.9195088676671214,0.6920245885848999,0.9195088676671214,0.6920245885848999,0.0,0.0,0.0,0
32,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.728083074092865,26.405073165893555,0.8774271844660194,0.922237380627558,0.0,0.922237380627558,0.6643548011779785,0.922237380627558,0.6643548011779785,0.0,0.0,0.0,0
33,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.7003219127655029,25.562877655029297,0.8795509708737864,0.9236016371077762,0.0,0.9236016371077762,0.6383160352706909,0.9236016371077762,0.6383160352706909,0.0,0.0,0.0,0
34,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.6740429997444153,24.759830474853516,0.8824332524271845,0.9245111414279218,0.0,0.9245111414279218,0.613828718662262,0.9245111414279218,0.613828718662262,0.0,0.0,0.0,0
35,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.6491407155990601,23.994218826293945,0.8854672330097088,0.9258753979081401,0.0,0.9258753979081401,0.5906897187232971,0.9258753979081401,0.5906897187232971,0.0,0.0,0.0,0
36,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.6256251335144043,23.26471710205078,0.8889563106796117,0.9267849022282856,0.0,0.9267849022282856,0.5688697695732117,0.9267849022282856,0.5688697695732117,0.0,0.0,0.0,0
37,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.6033716201782227,22.56922721862793,0.8910800970873787,0.9281491587085039,0.0,0.9281491587085039,0.5482900738716125,0.9281491587085039,0.5482900738716125,0.0,0.0,0.0,0
38,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.5823209881782532,21.906002044677734,0.892748786407767,0.929968167348795,0.0,0.929968167348795,0.5289584994316101,0.929968167348795,0.5289584994316101,0.0,0.0,0.0,0
39,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.5624896883964539,21.273681640625,0.8944174757281553,0.929968167348795,0.0,0.929968167348795,0.5108365416526794,0.929968167348795,0.5108365416526794,0.0,0.0,0.0,0
40,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.5436440706253052,20.670320510864258,0.8962378640776699,0.931787175989086,0.0,0.931787175989086,0.4936653673648834,0.931787175989086,0.4936653673648834,0.0,0.0,0.0,0
41,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.5258200168609619,20.09482192993164,0.896996359223301,0.933606184629377,0.0,0.933606184629377,0.4775106608867645,0.933606184629377,0.4775106608867645,0.0,0.0,0.0,0
42,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.5089045763015747,19.545448303222656,0.8985133495145631,0.9349704411095953,0.0,0.9349704411095953,0.46215367317199707,0.9349704411095953,0.46215367317199707,0.0,0.0,0.0,0
43,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.49286967515945435,19.020610809326172,0.9003337378640777,0.9349704411095953,0.0,0.9349704411095953,0.447651743888855,0.9349704411095953,0.447651743888855,0.0,0.0,0.0,0
44,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.47765401005744934,18.51934814453125,0.9029126213592233,0.9349704411095953,0.0,0.9349704411095953,0.43397656083106995,0.9349704411095953,0.43397656083106995,0.0,0.0,0.0,0
45,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.46323293447494507,18.04050636291504,0.904126213592233,0.9358799454297408,0.0,0.9358799454297408,0.42109331488609314,0.9358799454297408,0.42109331488609314,0.0,0.0,0.0,0
46,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.4495109021663666,17.582185745239258,0.9056432038834952,0.9367894497498863,0.0,0.9367894497498863,0.40879061818122864,0.9367894497498863,0.40879061818122864,0.0,0.0,0.0,0
47,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.4364965558052063,17.143739700317383,0.9073118932038835,0.937244201909959,0.0,0.937244201909959,0.3971131443977356,0.937244201909959,0.3971131443977356,0.0,0.0,0.0,0
48,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.42416489124298096,16.724180221557617,0.908373786407767,0.937244201909959,0.0,0.937244201909959,0.38601693511009216,0.937244201909959,0.38601693511009216,0.0,0.0,0.0,0
49,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.41250091791152954,16.321895599365234,0.9094356796116505,0.937244201909959,0.0,0.937244201909959,0.3754618167877197,0.937244201909959,0.3754618167877197,0.0,0.0,0.0,0
50,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.40144532918930054,15.936342239379883,0.9100424757281553,0.937244201909959,0.0,0.937244201909959,0.3654358386993408,0.937244201909959,0.3654358386993408,0.0,0.0,0.0,0
51,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.3909533619880676,15.566560745239258,0.9123179611650486,0.9381537062301046,0.0,0.9381537062301046,0.3558988869190216,0.9381537062301046,0.3558988869190216,0.0,0.0,0.0,0
52,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.38090357184410095,15.211966514587402,0.913379854368932,0.9386084583901774,0.0,0.9386084583901774,0.3467923104763031,0.9386084583901774,0.3467923104763031,0.0,0.0,0.0,0
53,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.37129878997802734,14.871856689453125,0.9145934466019418,0.9381537062301046,0.0,0.9381537062301046,0.33806225657463074,0.9381537062301046,0.33806225657463074,0.0,0.0,0.0,0
54,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.36217445135116577,14.545631408691406,0.9152002427184466,0.9386084583901774,0.0,0.9386084583901774,0.32974281907081604,0.9386084583901774,0.32974281907081604,0.0,0.0,0.0,0
55,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.3534211218357086,14.232471466064453,0.9168689320388349,0.9395179627103228,0.0,0.9395179627103228,0.3217681646347046,0.9395179627103228,0.3217681646347046,0.0,0.0,0.0,0
56,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.34504592418670654,13.931705474853516,0.9182342233009708,0.9395179627103228,0.0,0.9395179627103228,0.3140866756439209,0.9395179627103228,0.3140866756439209,0.0,0.0,0.0,0
57,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.3370382487773895,13.642461776733398,0.919751213592233,0.9399727148703957,0.0,0.9399727148703957,0.30674049258232117,0.9399727148703957,0.30674049258232117,0.0,0.0,0.0,0
58,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.3293391466140747,13.364229202270508,0.9208131067961165,0.9408822191905412,0.0,0.9408822191905412,0.2997101843357086,0.9408822191905412,0.2997101843357086,0.0,0.0,0.0,0
59,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.32195717096328735,13.09627914428711,0.9227851941747572,0.9413369713506139,0.0,0.9413369713506139,0.29295384883880615,0.9413369713506139,0.29295384883880615,0.0,0.0,0.0,0
60,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.31485044956207275,12.838311195373535,0.9243021844660194,0.9413369713506139,0.0,0.9413369713506139,0.2864156663417816,0.9413369713506139,0.2864156663417816,0.0,0.0,0.0,0
61,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.30803295969963074,12.589790344238281,0.9255157766990292,0.9417917235106866,0.0,0.9417917235106866,0.28012609481811523,0.9417917235106866,0.28012609481811523,0.0,0.0,0.0,0
62,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.3014968931674957,12.350072860717773,0.9268810679611651,0.9427012278308322,0.0,0.9427012278308322,0.2740612030029297,0.9427012278308322,0.2740612030029297,0.0,0.0,0.0,0
63,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.2951511740684509,12.118907928466797,0.9274878640776699,0.9440654843110505,0.0,0.9440654843110505,0.2681509852409363,0.9440654843110505,0.2681509852409363,0.0,0.0,0.0,0
64,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.28905701637268066,11.895903587341309,0.9288531553398058,0.9440654843110505,0.0,0.9440654843110505,0.26245373487472534,0.9440654843110505,0.26245373487472534,0.0,0.0,0.0,0
65,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.2832016348838806,11.68080997467041,0.9293082524271845,0.9440654843110505,0.0,0.9440654843110505,0.25698065757751465,0.9440654843110505,0.25698065757751465,0.0,0.0,0.0,0
66,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.2775380611419678,11.473219871520996,0.9302184466019418,0.9445202364711233,0.0,0.9445202364711233,0.2517256438732147,0.9445202364711233,0.2517256438732147,0.0,0.0,0.0,0
67,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.2721022665500641,11.27282428741455,0.931128640776699,0.9454297407912687,0.0,0.9454297407912687,0.24669751524925232,0.9454297407912687,0.24669751524925232,0.0,0.0,0.0,0
68,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.2668312191963196,11.079124450683594,0.9317354368932039,0.9458844929513415,0.0,0.9458844929513415,0.24177391827106476,0.9458844929513415,0.24177391827106476,0.0,0.0,0.0,0
69,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.2617330849170685,10.891786575317383,0.9326456310679612,0.9463392451114143,0.0,0.9463392451114143,0.23699839413166046,0.9463392451114143,0.23699839413166046,0.0,0.0,0.0,0
70,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.256818950176239,10.710620880126953,0.9331007281553398,0.946793997271487,0.0,0.946793997271487,0.2323790192604065,0.946793997271487,0.2323790192604065,0.0,0.0,0.0,0
71,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.2520650327205658,10.535507202148438,0.9337075242718447,0.9472487494315598,0.0,0.9472487494315598,0.22790183126926422,0.9472487494315598,0.22790183126926422,0.0,0.0,0.0,0
72,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.24746377766132355,10.365988731384277,0.9347694174757282,0.9472487494315598,0.0,0.9472487494315598,0.2235795259475708,0.9472487494315598,0.2235795259475708,0.0,0.0,0.0,0
73,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.24299702048301697,10.201621055603027,0.9355279126213593,0.9477035015916325,0.0,0.9477035015916325,0.2193620502948761,0.9477035015916325,0.2193620502948761,0.0,0.0,0.0,0
74,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.2386625111103058,10.042499542236328,0.9361347087378641,0.9477035015916325,0.0,0.9477035015916325,0.215262770652771,0.9477035015916325,0.215262770652771,0.0,0.0,0.0,0
75,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.23448872566223145,9.888276100158691,0.9364381067961165,0.9481582537517054,0.0,0.9481582537517054,0.2113243043422699,0.9481582537517054,0.2113243043422699,0.0,0.0,0.0,0
76,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.23044368624687195,9.738692283630371,0.9379550970873787,0.9486130059117781,0.0,0.9486130059117781,0.20747703313827515,0.9486130059117781,0.20747703313827515,0.0,0.0,0.0,0
77,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.22651159763336182,9.593560218811035,0.9393203883495146,0.9486130059117781,0.0,0.9486130059117781,0.20377270877361298,0.9486130059117781,0.20377270877361298,0.0,0.0,0.0,0
78,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.22268956899642944,9.4526948928833,0.9402305825242718,0.9490677580718508,0.0,0.9490677580718508,0.2001914083957672,0.9490677580718508,0.2001914083957672,0.0,0.0,0.0,0
79,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.2189757078886032,9.31589126586914,0.9414441747572816,0.9499772623919963,0.0,0.9499772623919963,0.196707621216774,0.9499772623919963,0.196707621216774,0.0,0.0,0.0,0
80,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.21536418795585632,9.183088302612305,0.941747572815534,0.9508867667121419,0.0,0.9508867667121419,0.19332563877105713,0.9508867667121419,0.19332563877105713,0.0,0.0,0.0,0
81,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.2118614763021469,9.054064750671387,0.9423543689320388,0.9508867667121419,0.0,0.9508867667121419,0.19001607596874237,0.9508867667121419,0.19001607596874237,0.0,0.0,0.0,0
82,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.20844459533691406,8.928537368774414,0.9431128640776699,0.9517962710322874,0.0,0.9517962710322874,0.18677742779254913,0.9517962710322874,0.18677742779254913,0.0,0.0,0.0,0
83,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.20512481033802032,8.806516647338867,0.9434162621359223,0.9517962710322874,0.0,0.9517962710322874,0.18363109230995178,0.9517962710322874,0.18363109230995178,0.0,0.0,0.0,0
84,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.2018866240978241,8.687801361083984,0.9443264563106796,0.9517962710322874,0.0,0.9517962710322874,0.1805412471294403,0.9517962710322874,0.1805412471294403,0.0,0.0,0.0,0
85,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.19872784614562988,8.57205581665039,0.9450849514563107,0.9522510231923602,0.0,0.9522510231923602,0.17749589681625366,0.9522510231923602,0.17749589681625366,0.0,0.0,0.0,0
86,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.19564880430698395,8.459383964538574,0.9458434466019418,0.9522510231923602,0.0,0.9522510231923602,0.1745132952928543,0.9522510231923602,0.1745132952928543,0.0,0.0,0.0,0
87,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.1926479935646057,8.349627494812012,0.9470570388349514,0.952705775352433,0.0,0.952705775352433,0.1716279685497284,0.952705775352433,0.1716279685497284,0.0,0.0,0.0,0
88,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.18971598148345947,8.24270248413086,0.9482706310679612,0.9540700318326512,0.0,0.9540700318326512,0.1688050627708435,0.9540700318326512,0.1688050627708435,0.0,0.0,0.0,0
89,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.18685193359851837,8.138589859008789,0.9487257281553398,0.954524783992724,0.0,0.954524783992724,0.1660800725221634,0.954524783992724,0.1660800725221634,0.0,0.0,0.0,0
90,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.18401405215263367,8.037135124206543,0.9497876213592233,0.9549795361527967,0.0,0.9549795361527967,0.16338495910167694,0.9549795361527967,0.16338495910167694,0.0,0.0,0.0,0
91,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.18123164772987366,7.938143730163574,0.9499393203883495,0.9549795361527967,0.0,0.9549795361527967,0.16075171530246735,0.9549795361527967,0.16075171530246735,0.0,0.0,0.0,0
92,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.1785360872745514,7.841582298278809,0.9505461165048543,0.9558890404729422,0.0,0.9558890404729422,0.15819881856441498,0.9558890404729422,0.15819881856441498,0.0,0.0,0.0,0
93,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.17591029405593872,7.747350215911865,0.9513046116504854,0.956343792633015,0.0,0.956343792633015,0.1557268649339676,0.956343792633015,0.1557268649339676,0.0,0.0,0.0,0
94,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.17334294319152832,7.655436992645264,0.9516080097087378,0.9567985447930878,0.0,0.9567985447930878,0.15331844985485077,0.9567985447930878,0.15331844985485077,0.0,0.0,0.0,0
95,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.1708371937274933,7.565594673156738,0.9519114077669902,0.9572532969531605,0.0,0.9572532969531605,0.1509532481431961,0.9572532969531605,0.1509532481431961,0.0,0.0,0.0,0
96,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.16838233172893524,7.477838039398193,0.9526699029126213,0.9577080491132333,0.0,0.9577080491132333,0.14864148199558258,0.9577080491132333,0.14864148199558258,0.0,0.0,0.0,0
97,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.16597172617912292,7.392082691192627,0.953125,0.9577080491132333,0.0,0.9577080491132333,0.14638486504554749,0.9577080491132333,0.14638486504554749,0.0,0.0,0.0,0
98,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.16359835863113403,7.308260917663574,0.9537317961165048,0.9586175534333788,0.0,0.9586175534333788,0.14415453374385834,0.9586175534333788,0.14415453374385834,0.0,0.0,0.0,0
99,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.1612602174282074,7.226263999938965,0.9544902912621359,0.9590723055934516,0.0,0.9590723055934516,0.14195303618907928,0.9590723055934516,0.14195303618907928,0.0,0.0,0.0,0
100,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.1589733362197876,7.146021842956543,0.9549453883495146,0.9590723055934516,0.0,0.9590723055934516,0.13978183269500732,0.9590723055934516,0.13978183269500732,0.0,0.0,0.0,0
101,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.1567203849554062,7.067548751831055,0.9554004854368932,0.9595270577535243,0.0,0.9595270577535243,0.13763786852359772,0.9595270577535243,0.13763786852359772,0.0,0.0,0.0,0
102,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.15451188385486603,6.9906487464904785,0.9557038834951457,0.9604365620736699,0.0,0.9604365620736699,0.13551712036132812,0.9604365620736699,0.13551712036132812,0.0,0.0,0.0,0
103,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.15235339105129242,6.915423393249512,0.9561589805825242,0.9604365620736699,0.0,0.9604365620736699,0.1334499716758728,0.9604365620736699,0.1334499716758728,0.0,0.0,0.0,0
104,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.15022727847099304,6.841668605804443,0.9564623786407767,0.9604365620736699,0.0,0.9604365620736699,0.1314101219177246,0.9604365620736699,0.1314101219177246,0.0,0.0,0.0,0
105,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.1481485515832901,6.769495010375977,0.9570691747572816,0.9608913142337426,0.0,0.9608913142337426,0.12941409647464752,0.9608913142337426,0.12941409647464752,0.0,0.0,0.0,0
106,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.14611715078353882,6.698822975158691,0.9575242718446602,0.9608913142337426,0.0,0.9608913142337426,0.12747567892074585,0.9608913142337426,0.12747567892074585,0.0,0.0,0.0,0
107,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,0.1441301852464676,6.629565238952637,0.9576759708737864,0.9608913142337426,0.0,0.9608913142337426,0.1255822628736496,0.9608913142337426,0.1255822628736496,0.0,0.0,0.0,0
